순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1624,발칙한 동거,2018-01-15,"963,000",0.0%,173,20,20,한국,한국,노바엔터테인먼트
1629,이사,,"1,128,000",0.0%,172,1,2,일본,일본,
1629,별을 쫓는 아이,2011-08-25,"1,234,000",0.0%,172,2,9,일본,일본,"(주)미디어캐슬,(주)박수엔터테인먼트,에이원엔터테인먼트"
1631,남의 아내,2018-12-18,"942,000",0.0%,171,20,20,한국,한국,(주)가온콘텐츠
1631,라따뚜이,2007-07-25,"1,394,500",0.0%,171,1,10,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1631,아들의 아내 무삭제,2018-01-11,"905,000",0.0%,171,20,20,한국,한국,노바엔터테인먼트
1634,토리노의 말,2012-02-23,"1,215,000",0.0%,170,1,2,헝가리,"헝가리,프랑스,독일,스위스,미국",(재)전주국제영화제조직위원회
1634,사범,2019-06-27,"1,360,000",0.0%,170,1,1,한국,한국,"(주)26컴퍼니,윤스"
1634,SIFF2018-특별단편 4,,"1,162,100",0.0%,170,1,2,한국,한국,
1637,"블랙회사에 다니고 있는데, 지금 나는 한계에 도달했는지도 모른다",,"1,251,000",0.0%,169,4,14,일본,일본,(주)엔케이컨텐츠
1637,은밀한 여작가의 사생활,2018-11-20,"938,000",0.0%,169,20,20,한국,한국,(주)라온컴퍼니플러스
1637,워터 프론트,,"338,000",0.0%,169,1,7,,,
1637,가정부 길들이기,2018-12-26,"938,000",0.0%,169,20,20,한국,한국,(주)가온콘텐츠
1637,해피 아워,2021-12-09,"793,000",0.0%,169,1,3,일본,일본,(주)트리플픽쳐스
1642,퍼스널 쇼퍼,2017-02-09,"1,371,000",0.0%,168,3,9,프랑스,프랑스,아이 엠
1642,마지막 한 걸음까지,,"336,000",0.0%,168,1,2,독일,독일,
1642,세퍼레이트 테이블,,"336,000",0.0%,168,1,13,미국,미국,
1642,멀홀랜드 드라이브,2001-11-30,"1,267,100",0.0%,168,3,10,미국,미국,(주)영화사 안다미로
1646,프란시스 하,2014-07-17,"1,168,500",0.0%,167,2,8,미국,미국,그린나래미디어(주)
1647,나막신 나무,,"669,000",0.0%,165,1,4,이탈리아,이탈리아,
1647,상속녀,,"1,425,000",0.0%,165,1,4,기타,기타,
1647,로코와 그의 형제들,,"330,000",0.0%,165,1,4,이탈리아,"이탈리아,프랑스",
1650,피를 빠는 인형,2018-11-08,"330,000",0.0%,164,5,24,일본,일본,(주)피터팬픽쳐스
1650,군용열차,1976-06-25,"328,000",0.0%,164,1,3,미국,미국,
1650,검은 태양은 밝아온다,,"328,000",0.0%,164,1,11,미국,미국,
1653,논스톱: 다마스커스 타겟,2018-08-02,"850,000",0.0%,163,5,31,이란,이란,(주)다날엔터테인먼트
1653,죄악의 천사들,,"962,000",0.0%,163,1,6,프랑스,프랑스,
1653,배틀필드: 카르발라 전투,2018-06-21,"844,000",0.0%,163,5,31,폴란드,폴란드,미디어소프트
1653,회전목마,,"326,000",0.0%,163,1,6,미국,미국,
1653,더 시크릿 하우스,2018-08-08,"822,600",0.0%,163,3,6,스페인,스페인,(주)이수C&E
1653,타짜의 목적 무삭제,2018-07-26,"912,000",0.0%,163,20,20,한국,한국,노바엔터테인먼트
1653,센소,,"671,000",0.0%,163,1,4,이탈리아,이탈리아,
1660,루이 14세의 죽음,,"805,000",0.0%,162,1,3,스페인,"스페인,프랑스,포르투갈",
1660,SIDOF2018_9월/투명한 음악/퀴어의 방/나를 위한 변명,,"810,000",0.0%,162,1,2,한국,한국,
1662,성월동화,1999-08-28,"941,000",0.0%,161,1,29,중국,중국,(주)영화사오원
1662,레이,2005-02-25,"750,000",0.0%,161,1,3,미국,미국,UIP코리아
1662,숀벤 라이더,,"1,078,000",0.0%,161,1,2,일본,일본,
1662,이스터 퍼레이드,,"322,000",0.0%,161,1,11,미국,미국,
1662,벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,"966,000",0.0%,161,1,1,미국,미국,CGV아트하우스
1662,거짓말 애인-감독판,2018-02-21,"785,000",0.0%,161,22,22,한국,한국,(주)케이알씨지
1662,알래스카 북극곰,2018-12-13,"848,000",0.0%,161,20,20,한국,한국,(주)나우콘텐츠
1669,도쿄 구울,,"1,120,000",0.0%,160,1,1,일본,일본,
1669,DIMA 방송보도제작과 영상제 ‘책갈피’ 1부 - Prologue,,"960,000",0.0%,160,1,1,한국,한국,
1669,DIMA 방송보도제작과 영상제 ‘책갈피’ 2부 - Epilogue,,"960,000",0.0%,160,1,1,한국,한국,
1669,저수지 게임,2017-09-07,"1,120,000",0.0%,160,1,1,한국,한국,(주)스마일이엔티
1669,백주의 결투,,"306,000",0.0%,160,1,3,미국,미국,
1669,탈주자,1993-04-10,"320,000",0.0%,160,1,3,미국,미국,
1669,그대와 영원히,1958-01-15,"320,000",0.0%,160,1,6,한국,한국,
1669,SPFF 2018 국내단편 3,,"1,569,000",0.0%,160,1,2,한국,한국,
1669,에곤 쉴레: 욕망이 그린 그림,2016-12-22,"1,015,000",0.0%,160,1,3,오스트리아,"오스트리아 ,룩셈부르크",(주)티캐스트
1669,아티스트,2012-02-16,"956,500",0.0%,160,1,3,미국,"미국,프랑스",(주)영화사 진진
1679,작은 빛,2020-01-23,"1,095,000",0.0%,159,1,3,한국,한국,(주)시네마달
1679,착한 이모의 은밀한 아르바이트,2018-09-27,"799,000",0.0%,159,20,20,한국,한국,(주)로드하우스
1679,뷰티풀 보이스,2019-05-22,"1,067,900",0.0%,159,1,2,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
1679,유스,2016-01-07,"954,000",0.0%,159,1,1,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주)
1679,보통사람들,,"318,000",0.0%,159,1,8,프랑스,프랑스,
1679,사랑하는 시바여 돌아오라,,"318,000",0.0%,159,1,8,미국,미국,
1679,성인용품 사용설명서,2018-09-20,"799,000",0.0%,159,20,20,한국,한국,(주)로드하우스
1679,글렌 밀러 스토리,,"642,000",0.0%,159,1,5,미국,미국,
1687,소피의 선택,,"522,000",0.0%,158,1,2,,,
1687,헤이트풀8,2016-01-07,"1,139,500",0.0%,158,1,6,미국,미국,(주)누리픽쳐스
1689,토린호의 운명,,"312,000",0.0%,156,1,6,영국,영국,
1689,분노,2017-03-30,"1,399,000",0.0%,156,2,5,일본,일본,플러스엠 엔터테인먼트
1691,"카페, 한 사람을 기다리다",2017-05-11,"877,000",0.0%,155,1,20,대만,대만,"(주)드림팩트엔터테인먼트,(주)일레븐엔터테인먼트"
1691,아내와 제자들: 네토라레,2018-03-31,"850,000",0.0%,155,20,20,한국,한국,(주)마이애미미디어
1691,마음의 등불,,"310,000",0.0%,155,1,6,미국,미국,
1694,물망초,,"311,000",0.0%,154,1,5,한국,한국,
1695,SIFF2018-심야상영 밤새 GO,,"1,735,000",0.0%,153,1,1,한국,한국,
1695,동창생의 목적 - 감독판,2018-01-17,"825,000",0.0%,153,21,28,한국,한국,(주)케이알씨지
1695,kqff 2018 국내단편2: 중력을 벗어나,,"1,071,000",0.0%,153,1,2,한국,한국,
1695,체리 그로브 스토리,,"970,000",0.0%,153,1,3,미국,미국,
1695,졸업,2019-11-07,"829,000",0.0%,153,1,6,한국,한국,(주)시네마달
1695,"색, 계",2007-11-08,"920,500",0.0%,153,1,7,미국,미국,"(주)제이앤씨미디어그룹,CJ ENM"
1701,반도레로,,"385,000",0.0%,152,1,4,,,
1701,이재용과 허진호의 작은 사랑 둘,,"760,000",0.0%,152,1,2,한국,한국,
1701,엉클 분미,2010-09-16,"1,441,000",0.0%,152,1,4,태국,"태국,영국,프랑스,독일,스페인,네덜란드",㈜영화사 백두대간
1701,위 아 엑스,2017-05-25,"760,000",0.0%,152,1,2,영국,영국,(주)라이크콘텐츠
1701,영시,,"1,158,000",0.0%,152,2,16,한국,한국,
1701,불륜 정사의 맛-감독판,2018-02-14,"793,000",0.0%,152,20,20,한국,한국,(주)케이알씨지
1701,부다페스트 느와르,2020-09-18,"760,000",0.0%,152,1,2,헝가리,헝가리,알토미디어(주)
1708,포스 오브 이블,,"960,000",0.0%,151,1,2,미국,미국,
1708,기동전사 건담 디 오리진 IV - 운명의 전야,,"1,243,500",0.0%,151,2,6,일본,일본,(주)디스테이션
1708,시크릿 어페어,2018-07-06,"815,000",0.0%,151,6,14,러시아,러시아,노바엔터테인먼트
1708,그린 맨션,,"302,000",0.0%,151,1,12,미국,미국,
1708,살로메,,"302,000",0.0%,151,1,6,미국,미국,
1708,메멘토모리,2018-06-28,"1,237,800",0.0%,151,7,60,한국,한국,(주)마노엔터테인먼트
1714,아프리칸 닥터,2016-11-03,"1,050,000",0.0%,150,1,3,프랑스,프랑스,M&M 인터내셔널
1714,투 라이프,2015-05-07,"1,050,000",0.0%,150,1,2,프랑스,프랑스,주식회사 씨네룩스
1714,다른 길이 있다,2017-01-19,"1,050,000",0.0%,150,1,2,한국,한국,"무브먼트,영화사 몸"
1714,겨울여자,1977-09-27,"300,000",0.0%,150,1,12,한국,한국,
1714,무숙자,1976-04-03,"353,000",0.0%,150,1,5,프랑스,"프랑스,이탈리아,독일",
1714,쾌걸 조로,,"300,000",0.0%,150,1,12,미국,미국,
1714,플립,2017-07-12,"963,000",0.0%,150,2,10,미국,미국,(주)팝엔터테인먼트
1714,뭘 또 그렇게까지,2010-04-29,"1,050,000",0.0%,150,1,2,한국,한국,(주)스폰지이엔티
1714,MSFF2018 전년도수상작 2,,"897,600",0.0%,150,1,2,한국,한국,
1714,기동전사 건담 디 오리진 III - 새벽의 봉기,,"1,152,500",0.0%,150,2,6,일본,일본,(주)디스테이션
1714,타인의 취향,2001-07-14,"773,000",0.0%,150,1,2,프랑스,프랑스,
1714,레터스,,"1,050,000",0.0%,150,1,2,한국,"한국,노르웨이",
1714,"광해, 왕이 된 남자",2012-09-13,"756,000",0.0%,150,1,4,한국,한국,(주)씨제이이엔엠
1727,쳐다보지 마라,,"755,000",0.0%,149,1,3,영국,"영국,이탈리아",
1728,무셰트,,"1,032,000",0.0%,148,1,3,프랑스,프랑스,
1728,굿바이 CP,,"838,000",0.0%,148,1,4,일본,일본,
1728,기동전사 건담 디 오리진 I - 푸른 눈의 캬스발,,"1,117,100",0.0%,148,2,6,일본,일본,(주)디스테이션
1728,kqff 2018 국내단편1: 히든 캐릭터,,"1,036,000",0.0%,148,1,2,한국,한국,
1732,데카당스: 섹스 중독 그녀,2018-01-04,"807,000",0.0%,147,22,22,멕시코,멕시코,(유)조이앤시네마
1732,정사 : 질투의 덫 - 감독판,2018-02-07,"808,000",0.0%,147,22,22,한국,한국,(주)케이알씨지
1732,희랍인 조르바,,"754,000",0.0%,147,1,2,미국,"미국,그리스",
1732,"알로, 슈티",2015-07-02,"745,000",0.0%,147,1,4,프랑스,프랑스,"(주)프레인글로벌,(주)콘텐츠판다"
1732,카바라의 밤,,"294,000",0.0%,147,1,6,이탈리아,이탈리아,
1737,아이 앰 히스 레저,2017-10-19,"1,095,000",0.0%,146,2,7,캐나다,캐나다,오드
1737,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,"1,004,648",0.0%,146,1,3,스페인,"스페인,멕시코","(주)디스테이션,(주)프라임엔터테인먼트"
1737,AISFF 2018 국제경쟁 그룹4,,"622,000",0.0%,146,1,2,기타,기타,
1737,잔다르크의 재판,,"936,000",0.0%,146,1,3,,,
1737,전망 좋은 섹스-감독판,2018-01-24,"800,000",0.0%,146,21,21,한국,한국,(주)케이알씨지
1742,위대한 유산,,"290,000",0.0%,145,1,8,영국,영국,
1742,불안의 영화,,"1,090,000",0.0%,145,1,2,포르투갈,포르투갈,
1742,빈센트,2017-12-14,"441,000",0.0%,145,2,19,한국,한국,"(주)인터하우스,노바엔터테인먼트"
1742,그들도 우리처럼,1990-11-10,"272,000",0.0%,145,1,8,한국,한국,
1746,내셔널 갤러리,2016-08-25,"1,116,000",0.0%,144,1,3,프랑스,"프랑스,미국",(주)영화사 진진
1746,사랑과 무정부,,"701,000",0.0%,144,1,3,이탈리아,"이탈리아,프랑스",
1746,스트레이트 스토리,2001-11-30,"288,000",0.0%,144,1,3,프랑스,프랑스,"주식회사 블루필름웍스,(주)버킷스튜디오"
1749,용순,2017-06-08,"901,000",0.0%,143,1,8,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1749,SPFF 2018 해외단편 4,,"870,000",0.0%,143,1,2,기타,기타,
1751,로미오와 줄리엣,1978-12-30,"284,000",0.0%,142,1,3,영국,"영국,이탈리아",
1751,SIFF2018-선택단편 2,,"968,100",0.0%,142,1,3,한국,한국,
1751,유부녀들의 맛,2018-11-01,"639,000",0.0%,142,20,21,한국,한국,(주)영화사가을
1751,길모퉁이 가게,,"987,000",0.0%,142,1,3,한국,한국,
1751,극장판 공룡메카드: 타이니소어의 섬,2019-01-10,"1,278,000",0.0%,142,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1751,아이언 이글,,"284,000",0.0%,142,1,3,,,
1751,캐빈 인 더 우즈,2012-06-28,"907,500",0.0%,142,1,6,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
1751,피나,2012-08-30,"1,818,000",0.0%,142,1,3,독일,"독일,프랑스,영국",㈜영화사 백두대간
1759,밀애 : 친구의 아내,2018-10-31,"889,000",0.0%,141,20,22,한국,한국,(주)영화사가을
1759,흐트러진 구름,,"697,000",0.0%,141,1,4,일본,일본,
1759,아이엠 호프맨,2017-11-16,"633,000",0.0%,141,1,12,한국,한국,52DAYS FILM
1759,리벤지,2018-07-13,"282,000",0.0%,141,1,2,미국,미국,브릿지웍스 엔터테인먼트(주)
1763,친구엄마들,2018-07-05,"998,000",0.0%,140,20,21,한국,한국,(주)영화사가을
1763,시인 할매,2019-02-05,"700,000",0.0%,140,1,1,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
1763,블루스를 부르는 여인,,"723,000",0.0%,140,1,3,미국,미국,
1763,불로뉴 숲의 여인들,,"911,000",0.0%,140,1,3,프랑스,프랑스,
1763,루터,2017-10-18,"361,000",0.0%,140,5,18,독일,독일,THE 픽쳐스
1763,하늘색 심포니,,"700,000",0.0%,140,1,1,일본,일본,
1763,지붕 위의 바이올린,1974-07-17,"925,000",0.0%,140,1,3,미국,미국,
1763,스와니 강,,"280,000",0.0%,140,1,8,미국,미국,
1771,나의 길을 가련다,,"452,000",0.0%,139,1,6,미국,미국,
1771,"구름의 저편, 약속의 장소",2017-02-28,"986,500",0.0%,139,2,9,일본,일본,"(주)미디어캐슬,(주)삼지애니메이션"
1771,여성으로 살아가기 ?인디피크닉2018,,"856,000",0.0%,139,2,11,한국,한국,
1771,환생령,2018-09-06,"645,000",0.0%,139,5,31,말레이시아,말레이시아,(주)드림팩트엔터테인먼트
1771,제인 에어,2011-04-20,"832,200",0.0%,139,1,8,영국,영국,(주)시너지하우스 (시너지)
1771,어린 여배우 무삭제판,2018-07-10,"658,000",0.0%,139,20,21,한국,한국,(주)케이알씨지
1771,금지된 섹스,2018-07-31,"664,000",0.0%,139,20,20,한국,한국,(주)케이알씨지
1778,인공지능 섹스돌,2018-07-31,"657,000",0.0%,138,20,20,한국,한국,(주)케이알씨지
1778,섹스-이웃집 여자-감독판,2018-07-31,"657,000",0.0%,138,20,20,한국,한국,(주)케이알씨지
1778,기동전사 건담 디 오리진 II - 슬픔의 아르테이시아,,"1,067,500",0.0%,138,2,6,일본,일본,(주)디스테이션
1778,젊은 누나-감독판,2018-07-26,"657,000",0.0%,138,20,20,한국,한국,(주)케이알씨지
1778,선녀는 몸으로 운다-감독판,2018-07-12,"657,000",0.0%,138,20,20,한국,한국,(주)케이알씨지
1778,폰 섹스의 덫-감독판,2018-07-24,"657,000",0.0%,138,20,20,한국,한국,(주)케이알씨지
1784,아버지의 인생,,"274,000",0.0%,137,1,11,,,
1784,피스메이커,1997-11-08,"274,000",0.0%,137,1,2,미국,미국,
1784,라빠르망,1997-03-22,"954,500",0.0%,137,1,5,프랑스,프랑스,"주식회사 왓챠,(주)디스테이션"
1787,파리 대탈출,,"679,000",0.0%,136,1,3,프랑스,프랑스,
1788,"MSFF2018 시그니처: 하나의 이야기, 다른 영화 1",,"810,000",0.0%,135,1,2,한국,한국,
1788,공즉시색 2,2018-02-01,"807,000",0.0%,135,20,20,한국,한국,(주)영화사가을
1790,나의 마음은 지지 않았다,2009-02-26,"1,072,000",0.0%,134,1,1,한국,한국,"㈜인디스토리,시네마달"
1790,아가씨와 건달들,1997-11-15,"268,000",0.0%,134,1,4,미국,미국,
1790,언더 씨즈,,"268,000",0.0%,134,1,3,미국,미국,
1790,아무르,2012-12-19,"942,000",0.0%,134,2,10,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
1790,검은 사제들,2015-11-05,"1,340,000",0.0%,134,1,1,한국,한국,(주)씨제이이엔엠
1795,노틀담의 꼽추,1971-07-31,"266,000",0.0%,133,1,7,프랑스,프랑스,
1795,근거리 연애,2017-09-10,"977,500",0.0%,133,4,12,일본,일본,(주)엔케이컨텐츠
1795,구봉서의 벼락부자,,"271,000",0.0%,133,1,8,한국,한국,
1795,탐정 당인: 차이나타운 살인사건,2018-03-08,"613,000",0.0%,133,1,13,중국,중국,(주)누리픽쳐스
1795,말해의 사계절,,"684,000",0.0%,133,1,3,한국,한국,
1800,가래떡의 맛: 감독판,2018-03-20,"630,000",0.0%,132,20,20,한국,한국,(주)케이알씨지
1800,뷰티플 마인드,2019-04-18,"888,100",0.0%,132,1,2,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
1800,어머니,2012-04-05,"264,000",0.0%,132,1,3,한국,한국,㈜인디스토리
1800,SIFF2018-선택단편 1,,"870,000",0.0%,132,1,3,한국,한국,
1800,한없는 추적,,"362,000",0.0%,132,1,4,미국,미국,
1805,우리가 잃어버릴 청춘,,"616,000",0.0%,131,1,12,중국,중국,(유)영화사 화수분
1805,사형수 탈옥하다,,"857,000",0.0%,131,1,3,프랑스,프랑스,
1805,안녕 여름빛,,"648,000",0.0%,131,1,3,일본,일본,
1805,음식남녀,1994-10-29,"944,000",0.0%,131,1,2,대만,"대만,미국",
1805,HYUKOH_NA_TOUR1.PRPROJ,,"880,000",0.0%,131,1,6,한국,한국,
1805,거짓말 2018: 감독판,2018-03-27,"629,000",0.0%,131,19,19,한국,한국,(주)케이알씨지
1811,블랑쉬,,"859,000",0.0%,130,1,3,프랑스,프랑스,
1811,SESIFF2018 E-CUT 감독을 위하여,,"775,000",0.0%,130,1,2,한국,한국,
1811,SESIFF2018 블러디 나잇 from Clermont-Ferrand,,"777,000",0.0%,130,1,2,기타,기타,
1811,SESIFF2018 Extreme-Shorts with 윤성호,,"780,000",0.0%,130,1,2,한국,한국,
1811,정사 : 착한 며느리들 2,2018-11-29,"1,086,000",0.0%,130,20,22,한국,한국,(주)영화사가을
1811,바이킹: 왕좌의 게임,2018-06-28,"661,000",0.0%,130,5,24,러시아,러시아,(주)소나무픽쳐스
1811,히치 하이커,,"841,000",0.0%,130,1,6,미국,미국,
1811,친구누나2,2018-02-08,"773,000",0.0%,130,20,20,한국,한국,(주)영화사가을
1811,호수의 란슬롯,,"822,000",0.0%,130,1,3,프랑스,프랑스,
1811,영웅본색,1987-05-23,"901,000",0.0%,130,1,5,홍콩,홍콩,(유)조이앤시네마
1811,복수무정,1990-08-18,"260,000",0.0%,130,1,2,미국,미국,워너 브러더스 픽쳐스
1811,슈퍼소닉,2016-11-24,"1,040,000",0.0%,130,1,1,영국,영국,주식회사 씨네룩스
1811,극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,"783,000",0.0%,130,1,2,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
1811,오렌지필름 영화제 요즘 어떤 이별 하세요?,,"906,000",0.0%,130,1,3,한국,한국,
1811,불륜 동창회,2018-03-02,"772,000",0.0%,130,20,20,한국,한국,(주)영화사가을
1811,엄마친구 4,2018-01-04,"774,000",0.0%,130,20,20,한국,한국,(주)영화사 사계절
1827,밀애 : 친구엄마,2018-02-27,"770,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,정사 : 착한 며느리들,2018-01-25,"768,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,비뇨기과 여의사들,2018-02-22,"770,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,미용실 : 특별한 서비스 2,2018-02-13,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,격정의 계절,,"629,000",0.0%,129,1,3,이탈리아,"이탈리아,프랑스",
1827,서부의 왕자,,"258,000",0.0%,129,1,8,미국,미국,
1827,구름 저편에,1996-08-31,"624,000",0.0%,129,1,3,프랑스,프랑스,
1827,동년왕사,,"742,500",0.0%,129,1,10,대만,대만,
1827,미스터 로버츠,,"258,000",0.0%,129,1,8,,,
1827,사촌 누나,2018-03-08,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,정사 : 캠퍼스 커플,2018-06-22,"768,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,애인 : 아내의 남자,2018-06-21,"763,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,착한 엄마친구 2,2018-05-03,"760,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,엄마의 연애,2018-05-29,"768,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,정사 : 친구의 엄마 2,2018-04-19,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,바람난 여자들2,2018-04-24,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,룸싸롱 여대생들,2018-03-29,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,새오빠2,2018-04-05,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,여자 하숙집2,2018-03-22,"765,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1827,선택과 진실,,"669,000",0.0%,129,1,16,한국,한국,
1827,내 친구 엄마,2018-03-15,"767,000",0.0%,129,20,20,한국,한국,(주)영화사가을
1848,스타 메이커,1996-05-04,"614,000",0.0%,128,1,4,헝가리,헝가리,
