순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
3552,대구독립영화연말정산 2022 - 단편4,,"16,000",0.0%,2,1,1,한국,한국,
3552,접시꽃 당신,1988-03-19,"2,000",0.0%,2,2,4,한국,한국,
3552,대호출격,1988-08-13,"2,000",0.0%,2,2,2,홍콩,홍콩,
3552,애란,1989-08-12,"2,000",0.0%,2,2,2,한국,한국,
3552,고스트 맘마,1996-12-21,"2,000",0.0%,2,2,4,한국,한국,
3552,지독한 사랑,1996-06-15,"8,000",0.0%,2,1,1,한국,한국,
3552,쉬리,1999-02-13,"12,000",0.0%,2,1,3,한국,한국,
3552,쟌다르크,2000-02-19,"2,000",0.0%,2,2,2,미국,미국,
3552,런투유(RUN 2 U),2003-05-23,"2,000",0.0%,2,2,2,한국,한국,
3552,레드 아이,2005-02-18,"2,000",0.0%,2,2,2,한국,한국,영화사청어람(주)
3552,쿵푸 허슬: 무적 파이터,2022-05-04,"2,000",0.0%,2,1,1,홍콩,홍콩,위드시네마
3552,숙명,2008-03-20,"2,000",0.0%,2,2,2,한국,한국,CJ ENM
3552,호피와 차돌바위,,"16,000",0.0%,2,1,2,한국,한국,
3552,전쟁 주식회사,2012-03-29,"3,000",0.0%,2,2,2,미국,미국,(유)조이앤컨텐츠그룹
3552,왕의 이름으로,,"2,000",0.0%,2,2,2,독일,"독일,캐나다,미국",
3552,악질경찰,2011-11-10,"2,000",0.0%,2,2,2,미국,미국,팝엔터테인먼트
3552,프롬 파리 위드 러브,2010-03-11,"2,000",0.0%,2,1,2,프랑스,프랑스,㈜케이디미디어
3552,미국의 바람과 불,2012-07-26,"12,000",0.0%,2,1,1,한국,한국,(주)시네마달
3552,콜롬비아나,2011-08-31,"2,000",0.0%,2,2,2,미국,"미국,프랑스","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트"
3552,S 중독자의 고백,2011-12-29,"2,000",0.0%,2,2,2,스페인,스페인,팝엔터테인먼트
3552,신들의 전쟁,2011-11-10,"2,000",0.0%,2,2,2,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
3552,초한지 - 천하대전,2012-01-11,"2,000",0.0%,2,2,2,중국,"중국,홍콩",KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
3552,저지드레드 3D,2012-12-06,"2,000",0.0%,2,2,2,영국,영국,롯데쇼핑㈜롯데엔터테인먼트
3552,깊은 사랑,2012-12-12,"2,000",0.0%,2,2,2,한국,한국,(주)케이알씨지
3552,언터처블: 1%의 우정,2012-03-22,"12,000",0.0%,2,1,1,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
3552,감각의 제국 2 - 사다의 사랑,,"2,000",0.0%,2,2,2,일본,일본,
3552,락아웃: 익스트림미션,2012-06-14,"2,000",0.0%,2,1,2,미국,"미국,프랑스",롯데쇼핑㈜롯데엔터테인먼트
3552,닌자: 킬 사무라이,2012-02-24,"2,000",0.0%,2,1,2,미국,미국,
3552,금의위 : 14 검의 비밀,2012-06-14,"2,000",0.0%,2,2,2,홍콩,"홍콩,중국",(주)팝파트너스
3552,익스트림 No.13,2012-10-03,"3,000",0.0%,2,2,2,미국,미국,(주)팝파트너스
3552,거짓말 섹스가 좋아,2013-07-04,"2,000",0.0%,2,2,2,한국,한국,(주)케이알씨지
3552,전망 좋은 방 - 맛있는 섹스2,,"2,000",0.0%,2,2,2,한국,한국,
3552,더 트랩: 난간 끝에 선 남자,2013-07-25,"2,000",0.0%,2,2,2,미국,미국,스크린조이
3552,퍼시픽 모비딕,2013-08-14,"2,000",0.0%,2,2,2,미국,미국,(주)케이알씨지
3552,탐욕의 제국,2014-03-06,"16,000",0.0%,2,1,1,한국,한국,(주)시네마달
3552,초한지 - 천하대전 감독판,2013-04-18,"2,000",0.0%,2,2,2,중국,중국,(유)조이앤컨텐츠그룹
3552,닌자정사,2013-04-24,"2,000",0.0%,2,2,2,일본,일본,(유)조이앤컨텐츠그룹
3552,전국: 천하영웅의 시대,2013-05-16,"2,000",0.0%,2,2,2,중국,중국,(유)조이앤컨텐츠그룹
3552,팔당 사람들,,"16,000",0.0%,2,1,1,한국,한국,
3552,파친코의 여왕,2013-05-29,"2,000",0.0%,2,2,2,일본,일본,(유)조이앤컨텐츠그룹
3552,닌자 정사2,2013-06-05,"2,000",0.0%,2,1,2,일본,일본,(주)케이알씨지
3552,연애의 기술,2013-10-30,"20,000",0.0%,2,1,1,한국,한국,(주)팝엔터테인먼트
3552,코리올라누스: 세기의 라이벌,2013-07-11,"2,000",0.0%,2,2,2,영국,영국,(주)팝파트너스
3552,수호지-명포영웅 호연작,2014-07-29,"2,000",0.0%,2,2,2,중국,중국,스크린조이
3552,수호지-귀족영웅 노준의,2022-09-01,"2,000",0.0%,2,2,2,중국,중국,스크린조이
3552,전장의 묵시록,2014-09-17,"2,000",0.0%,2,2,2,폴란드,폴란드,스크린조이
3552,아이언스카이 무삭제감독판,,"2,000",0.0%,2,2,2,호주,호주,(주)팝파트너스
3552,꽃과 뱀 3,2014-11-20,"2,000",0.0%,2,2,2,일본,일본,스크린조이
3552,특별한 날,,"20,000",0.0%,2,1,2,이탈리아,"이탈리아,캐나다",
3552,빅 아이즈,2015-01-28,"24,000",0.0%,2,1,1,미국,미국,판씨네마(주)
3552,워리어스 레인보우: 항전의 시작,2014-02-20,"2,000",0.0%,2,2,2,대만,대만,스크린조이
3552,어우동: 주인 없는 꽃,2015-01-29,"20,000",0.0%,2,1,1,한국,한국,(주)드림팩트엔터테인먼트
3552,워리어스 레인보우2: 최후의 결전,2014-07-07,"2,000",0.0%,2,2,2,대만,대만,스크린조이
3552,미스테리 예고살인,2014-07-23,"2,000",0.0%,2,2,2,미국,미국,스크린조이
3552,수호지-최강무적 탕륭,2015-08-20,"2,000",0.0%,2,2,2,중국,중국,주식회사 루믹스미디어
3552,러브 인 프로방스,2015-10-08,"24,000",0.0%,2,1,1,프랑스,프랑스,주식회사 쇼미미디어앤트레이딩
3552,배틀 오브 머신,2022-09-07,"2,000",0.0%,2,2,2,미국,미국,(유)조이앤컨텐츠그룹
3552,아웃레이지 비욘드,,"16,000",0.0%,2,1,1,일본,일본,(주)영화사 진진
3552,뮤지컬 홀리데이 인,2017-12-20,"20,000",0.0%,2,1,1,미국,미국,C 무비
3552,나만 없는 집,,"6,000",0.0%,2,1,2,한국,한국,
3552,옵티그래프,,"16,000",0.0%,2,1,1,한국,한국,
3552,일진 2,2022-06-25,"20,000",0.0%,2,1,1,한국,한국,(주)드림팩트엔터테인먼트
3552,레더 하우스,2018-09-30,"2,000",0.0%,2,2,2,이탈리아,이탈리아,(유)조이앤시네마
3552,톡식 어벤져,2018-10-13,"20,000",0.0%,2,1,1,미국,미국,C 무비
3552,흉,,"8,000",0.0%,2,1,2,한국,한국,호우주의보
3673,막대 주는 여자 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,형수님의 땀냄새 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,MZ세대 쓰리섬,2022-11-23,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,아버님 밑에 좀 빨아주세요,2022-11-25,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,BJ여동생의 VIP 팬방 : 내 동생이 벗방에 초대 됐다,2022-12-28,"1,000",0.0%,1,1,1,한국,한국,와이제이스토리
3673,쇼킹 일본여자들 불륜현장,2022-12-06,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3673,나쁜섹스 : 형부가 덮친 날,2022-11-26,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3673,몸으로 하는 이모의 영업 비밀,2022-12-28,"1,000",0.0%,1,1,1,한국,한국,와이제이스토리
3673,원 모어 나이트,2022-12-29,"6,000",0.0%,1,1,1,아일랜드,아일랜드,(주)씨맥스커뮤니케이션즈
3673,옷 잘 벗는 가정부2,2022-11-30,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,"새엄마, 그 남자 앞에서 벗지마요",2022-11-29,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,가슴 큰 새엄마 시오리,2022-11-29,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,새엄마 치토세 발정난 하루,2022-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,아빠의 여자를 탐하다,2022-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,아내를 부탁해:잔뜩 쌓였어요,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,옆집 유부녀 : 처음엔 거부 나중엔 신음,2022-12-20,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3673,성욕 터진 유부녀 리에코,2022-11-29,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,발정나 수컷냄새 찾는 새엄마,2022-11-29,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,미대생 미쿠의 누드수업,2022-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,거친섹스:남편 상사의 욕정받는 날,2022-11-30,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,동정여행 떠나는 새엄마,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,아내의 육욕:남자가 고파,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,꺾여버린 가슴,2022-12-12,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,이모의 가랑이는 육즙기,2022-12-12,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,굶주린 친구엄마,2022-12-02,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,오피스 레이디 : 상사의 장난감,2022-12-16,"1,000",0.0%,1,1,1,한국,한국,(주)픽쳐레스크
3673,방판 누나에게 따먹힌 날,2022-12-13,"1,000",0.0%,1,1,1,일본,일본,주식회사 미콘
3673,요로나: 끝나지 않은 저주,2022-12-28,"6,000",0.0%,1,1,1,캐나다,캐나다,(주)누리픽쳐스
3673,수지의전라실제정사,2022-12-20,"1,000",0.0%,1,1,1,한국,한국,스마일컨텐츠
3673,어린 초대녀와 쓰리섬,2022-12-08,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,음란산장 : 수상한 약장수,2022-12-15,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,먹고싶을땐 옆집이모,2022-12-12,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,잠든 남편 몰래 스릴정사,2022-12-09,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,캠핑장 변태 여주인,2022-12-22,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,동네 친구 홍콩 보낸 숏컷 왕가슴녀,2022-12-09,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,섹스드라이버:픽업섹스,2022-12-09,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,오일마사지에 젖어버린 팬티,2022-12-09,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,여대생 리코의 누드수업,2022-12-09,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,농익은 H컵 예비 신부의 전 남친 특급 서비스,2022-12-09,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,수상한 캠핑장 : MZ 아가씨들,2022-12-22,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,옆집남자 왕성기,2022-12-15,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,대물 신입에게 길들여진 여상사,2022-12-15,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,맛가버린 맛사지,2022-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,새아빠:내누드모델이되어줘,2022-12-26,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,잘 주는 아줌마:거칠게 해줘요,2022-12-26,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,그녀의 욕정 테라피,2022-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,첫 삽입에 이성잃은 거유 아내,2022-12-16,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,시아버지의 며느리 발정 케어 서비스,2022-12-16,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,갑질하는 상사에게 길들여진 여비서,2022-12-26,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,물 가득 찬 아내 : 젖어버렸어,2022-12-26,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,뜨거운 상상:새엄마와 단 둘이,2022-12-20,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,장모의 소원:한번만 해볼게,2022-12-20,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,세웠더니 싸드라,2022-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,이모랑 하는 욕정놀이,2022-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,옆집이모는 배꼽친구,2022-12-27,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,매니저 오빠에게 당하는 어린 알바들,2022-12-21,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,유부녀의 욕정에 발정난 동정남,2022-12-28,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,"넣고, 빨고, 느끼는 옆집 유부녀",2022-12-28,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,굶주린 누나들,2022-12-31,"1,000",0.0%,1,1,1,한국,한국,P&미디어
3673,옆집남자에 맛들린 아내,2022-10-27,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,손녀뻘 처녀의 젖은 속살,2022-10-27,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,젊은 대물에 중독된 아줌마,2022-10-27,"6,000",0.0%,1,1,1,일본,일본,(주)코빈커뮤니케이션즈
3673,요분질하다 들켜버린 아내친구,2022-10-27,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,몸부림에 채워진 성욕,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,노래방 : 화끈한 여자들 3 무삭제,2022-11-02,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3673,나락 간 중독된 불륜,2022-11-24,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,관리인 녹인 용광로 부인,2022-12-15,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,오피스텔 여대생들 무삭제,2022-11-30,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3673,지아의 황홀한 섹스,2022-11-18,"1,000",0.0%,1,1,1,한국,한국,스마일컨텐츠
3673,쉽게젖는 새엄마,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,입부터 가랑이까지,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,부인의 숙성된 유혹,2022-12-08,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,야한 상상은 현실이 된다,2022-12-15,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,발칙한 부부성생활,2022-11-10,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,흠뻑적신 음란시술,2022-11-30,"6,000",0.0%,1,1,1,일본,일본,에스팀
3673,망하는건 시간 문제,2022-12-08,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,완전 예약제 오일 마사지,2022-12-22,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,쾌감 과외 선생님,2022-12-22,"6,000",0.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
3673,아버님을 세운 며느라기,2022-12-21,"6,000",0.0%,1,1,1,일본,일본,에스팀
3673,미야무라의 에로소설,2022-11-07,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,젖은형수 미치루,2022-11-07,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,내 바지 내리는 옆집여자,2022-11-07,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,보험 레이디:육체계약,2022-11-07,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,외국인 며느리 아이리의 하얀 속살,2022-11-07,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,내 여자의 작은 구멍,2022-11-16,"6,000",0.0%,1,1,1,한국,한국,주식회사 바나나픽쳐스
3673,XX 니들은 하지마라 결혼,2022-11-16,"6,000",0.0%,1,1,1,한국,한국,주식회사 바나나픽쳐스
3673,3대 1은 처음이지?,2022-11-09,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,순수녀들과의 더블 플레이,2022-12-09,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,새엄마 호타루의 물터진 날,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,보험 레이디:모텔에서 만나요,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,새엄마 육욕 달래기,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,가슴 큰 새엄마:동정교육,2022-11-11,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,발정난 여선배들:늦었으니 자고 가,2022-11-11,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,탐스러운 엉덩이의 처형,2022-12-09,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,숏컷 그녀의 금욕 폭발,2022-11-10,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,거유로 홀린 유부녀,2022-11-10,"1,000",0.0%,1,1,1,일본,일본,(주)빅콘미디어
3673,마이하라 히지리의 에로소설,2022-11-10,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,색기넘치는 며느리 카오리,2022-11-11,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,잘 세워주는 아이카,2022-11-11,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,옆집여자 : 남편 없는 날,2022-11-20,"6,000",0.0%,1,1,1,일본,일본,(주)영화사 사계절
3673,트레이너에게 젖어버린 일본 유부녀,2022-11-09,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3673,음란본성 친구여친,2022-11-10,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3673,잘하는옆집누나-무삭제,2022-11-23,"1,000",0.0%,1,1,1,한국,한국,스마일컨텐츠
3673,온 몸으로 봉사하는 간호사,2022-11-09,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3673,언니 남친과의 스팟 플레이,2022-11-09,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3673,부장님 보내버린 혀놀림,,"1,000",0.0%,1,1,1,일본,일본,(주)픽쳐레스크
3673,제24회 부산독립영화제 스펙트럼부산-나우 1,,"6,000",0.0%,1,2,2,한국,한국,
3673,젖은 새엄마:위아래 전부 개방,2022-11-17,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,풍만한 며느리:뭐든지 OK,2022-11-17,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,가정집 안마방 특별한 서비스,2022-11-17,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,핫바디 새엄마:엉덩이가 죽여줘,2022-11-17,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,잔뜩 젖은 새엄마 유우키,2022-11-17,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,장모님의 사위사냥 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,움켜진 형수의 가랑이 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,새엄마의 육체수업 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,입사동기,2022-11-29,"6,000",0.0%,1,1,1,한국,한국,주식회사 플릭스코
3673,깊이 들어온 형수 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,아내의 사생활 : 세워드릴게요,2022-11-28,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,남편 직장 상사 : 다 벗으면 되잖아요,2022-11-28,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,질펀한 마사지 : 물 터졌어,2022-11-28,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,욕정 취중 섹녀 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,잘 주는 옆집 부인 : 젖었어요,2022-11-28,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,새엄마가 맛본 남편아들 무삭제판,2022-12-01,"6,000",0.0%,1,1,1,일본,일본,(주)가온콘텐츠
3673,질펀한 유부녀들:남자로 만들어줄게,2022-09-22,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,장모와 사위의 뜨거운 사정,2022-09-22,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,흥분한 새엄마:섹다른 밤,2022-09-23,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,입양딸 : 여자가 되다,2022-12-02,"6,000",0.0%,1,1,1,한국,한국,(주)영화사가을
3673,육덕가정부의 색다른 봉사,2022-09-21,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,내 침대에 옆집여자가 잔다,2022-09-21,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,새엄마의 성교육:아빠에겐 비밀이야,2022-09-22,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
3673,이웃집 세 여자의 맛,2022-09-21,"1,000",0.0%,1,1,1,한국,한국,주식회사 루믹스미디어
3673,새엄마와 두 의붓아들의 사정,2022-09-22,"6,000",0.0%,1,1,1,일본,일본,(주)영진크리에이티브
