순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
983,낭트의 자코,,"2,401,000",0.0%,338,1,21,프랑스,프랑스,(주)영화사 안다미로
984,국도극장,2020-05-29,"2,581,000",0.0%,337,7,82,한국,한국,명필름랩
984,날으는 해병대,,"679,000",0.0%,337,1,12,미국,미국,
986,마농,2020-03-31,"7,894,300",0.0%,336,5,50,미국,미국,(주) 인스터 글로벌
986,방랑자,,"2,031,000",0.0%,336,1,18,프랑스,프랑스,(주)영화사 안다미로
986,천국과 지옥,,"574,000",0.0%,336,1,8,미국,미국,
989,이브의 세 얼굴,,"690,000",0.0%,335,1,16,미국,미국,
990,기사도,,"668,000",0.0%,334,1,12,프랑스,프랑스,
990,악사들,2014-12-04,"858,000",0.0%,334,1,67,한국,한국,㈜인디스토리
992,어메이징 그레이스,2019-11-28,"2,569,000",0.0%,333,2,19,미국,미국,(주)영화사 진진
992,경계선,2019-10-24,"2,703,000",0.0%,333,1,46,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
994,사요나라,,"664,000",0.0%,332,2,22,미국,미국,
995,동년왕사,,"2,142,000",0.0%,331,1,15,대만,대만,
995,애프터,2019-08-22,"2,287,500",0.0%,331,23,129,미국,미국,판씨네마(주)
995,카르멘,2019-09-14,"7,101,600",0.0%,331,7,56,미국,미국,(주) 인스터 글로벌
998,혐오스런 마츠코의 일생,2007-04-12,"2,390,000",0.0%,330,2,10,일본,일본,스폰지
998,스윈들러,2020-10-08,"2,634,000",0.0%,330,16,115,한국,한국,(주)이놀미디어
1000,시체들의 새벽,2020-04-15,"2,891,200",0.0%,327,8,117,미국,미국,(주)피터팬픽쳐스
1000,맨츄리안 캔디데이트,,"654,000",0.0%,327,1,12,미국,미국,
1000,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,"3,082,730",0.0%,327,7,41,일본,일본,(주)애니플러스
1003,알래스카의 혼,,"775,000",0.0%,326,1,13,미국,미국,
1003,동주,2016-02-17,"3,077,000",0.0%,326,1,19,한국,한국,플러스엠 엔터테인먼트
1005,가을의 마티네,2020-12-31,"2,033,110",0.0%,321,16,19,일본,일본,찬란
1005,데스티네이션 도쿄,,"642,000",0.0%,321,1,9,미국,미국,
1007,사탄의 인형,2019-06-20,"2,239,000",0.0%,320,13,55,미국,미국,(주)이수C&E
1008,사랑의 묘약,2020-06-02,"8,740,000",0.0%,319,11,62,이탈리아,이탈리아,일미디어
1008,아토믹 블론드,2017-08-30,"1,814,000",0.0%,319,2,42,미국,미국,(주)키다리이엔티
1010,대전 블루스,2020-04-23,"2,425,000",0.0%,318,6,94,한국,한국,(주)마노엔터테인먼트
1011,오페라의 유령,2004-12-08,"2,741,500",0.0%,317,2,12,미국,미국,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM"
1011,타샤 튜더,2018-09-13,"2,166,000",0.0%,317,5,35,일본,일본,(주)마노엔터테인먼트
1011,심야식당,2015-06-18,"1,891,000",0.0%,317,18,113,일본,일본,(주)영화사 진진
1014,잔다르크,,"637,000",0.0%,316,1,9,미국,미국,
1014,팔리아치,2020-07-03,"8,354,650",0.0%,316,12,67,이탈리아,이탈리아,일미디어
1016,犬견 : 버려진 아이들,2020-10-18,"996,000",0.0%,315,1,78,한국,한국,주식회사 씨엠닉스
1017,청계천의 개,,"1,638,000",0.0%,314,1,3,한국,한국,
1017,독수리 요새,,"633,000",0.0%,314,2,10,미국,미국,
1017,장난스런 키스,2019-03-27,"2,133,500",0.0%,314,22,119,대만,대만,"오드,(주)홈초이스"
1017,아가씨(확장판),,"2,674,350",0.0%,314,2,19,한국,한국,
1021,행동하는 양심 김대중,2019-11-28,"2,817,000",0.0%,313,1,2,한국,한국,주식회사 마운틴픽쳐스
1022,수네 vs 수네,,"312,000",0.0%,312,2,13,스웨덴,스웨덴,
1023,삽질,2019-11-14,"2,178,000",0.0%,311,2,18,한국,한국,(주)엣나인필름
1024,바람과 함께 사라지다,1972-12-23,"620,000",0.0%,310,1,11,미국,미국,(주)피터팬픽쳐스
1024,용감한 토끼 당당이,2020-12-17,"1,550,000",0.0%,310,5,31,중국,중국,예지림엔터테인먼트
1026,SIFF2020 새로운선택 단편 2,,"2,163,000",0.0%,309,1,5,한국,한국,
1027,악의 손길,2008-11-24,"616,000",0.0%,308,1,8,미국,미국,
1027,물랑루즈,2001-10-26,"2,809,000",0.0%,308,2,14,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
1027,영웅본색 2,1988-07-22,"1,854,000",0.0%,308,2,16,홍콩,홍콩,(유)조이앤시네마
1027,SIFF2020 폐막식,,"2,156,000",0.0%,308,1,2,한국,한국,
1027,나이트 크롤러,2015-02-26,"2,548,500",0.0%,308,3,27,미국,미국,(주)스톰픽쳐스코리아
1032,라 보엠,2020-11-29,"7,890,500",0.0%,307,7,61,독일,독일,(주)케빈앤컴퍼니
1032,황금마차,,"744,000",0.0%,307,1,12,이탈리아,"이탈리아,프랑스",
1032,트로이의 헤렌,,"598,000",0.0%,307,1,6,미국,미국,
1035,초속5센티미터,2007-06-21,"2,149,000",0.0%,306,1,10,일본,일본,"(주)미디어캐슬,대원디지털엔터테인먼트,(주)팝엔터테인먼트"
1035,차이니즈 부키의 죽음,,"2,065,000",0.0%,306,1,14,미국,미국,
1037,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,"2,865,970",0.0%,305,6,42,일본,일본,(주)박수엔터테인먼트
1038,래미와 친구들: 푸른푸른 초원의 위기,2020-07-30,"2,252,600",0.0%,304,18,89,중국,중국,와이드 릴리즈(주)
1038,프랭크,2014-09-25,"3,765,000",0.0%,304,4,33,영국,"영국,아일랜드",(주)영화사 진진
1038,아녜스의 해변,,"1,972,000",0.0%,304,1,16,프랑스,프랑스,(주)영화사 안다미로
1041,애인과 정부,,"606,000",0.0%,303,1,9,미국,미국,
1041,빛과 철,2021-02-18,"2,103,000",0.0%,303,1,8,한국,한국,찬란
1041,사람보,,"616,000",0.0%,303,1,5,프랑스,"프랑스,이탈리아",
1044,진짜로 일어날지도 몰라 기적,2011-12-22,"2,051,000",0.0%,302,1,16,일본,일본,"(주)스튜디오 보난자,(주)미로비젼"
1044,애수,,"586,000",0.0%,302,1,6,미국,미국,
1044,와일드 번치,,"759,000",0.0%,302,1,12,미국,미국,
1044,엽문 리부트 2020,2020-11-26,"2,277,770",0.0%,302,24,149,중국,중국,(주)영화사 빅
1048,새,,"2,203,000",0.0%,301,2,14,미국,미국,(주)영화사 안다미로
1048,이창,,"2,316,000",0.0%,301,1,9,미국,미국,(주)영화사 안다미로
1048,4시의 악마,,"602,000",0.0%,301,1,14,미국,미국,
1051,힐마 아프 클린트 - 미래를 위한 그림,2023-12-20,"2,312,000",0.0%,300,5,29,독일,독일,(주)마노엔터테인먼트
1051,브레이크,2020-05-20,"1,500,000",0.0%,300,5,15,러시아,러시아,주식회사 콘텐츠플레이
1051,행복,,"1,840,000",0.0%,300,1,16,프랑스,프랑스,(주)영화사 안다미로
1054,유리씨즈,1975-12-27,"617,000",0.0%,299,1,12,이탈리아,이탈리아,
1054,갈매기,2021-07-28,"2,029,000",0.0%,299,1,15,한국,한국,(주)영화사 진진
1054,라보엠,2014-12-20,"4,678,000",0.0%,299,6,14,독일,독일,(주)쓰리캣프로덕션
1057,여사장,,"596,000",0.0%,298,1,25,한국,한국,
1058,해변의 폴린,,"2,271,000",0.0%,297,1,5,프랑스,프랑스,(주)영화사 안다미로
1059,고령화 가족,2013-05-09,"1,728,500",0.0%,296,16,96,한국,한국,(주)씨제이이엔엠
1060,신사는 금발을 좋아해,,"595,000",0.0%,295,1,12,미국,미국,
1060,하트 비트,2010-11-25,"2,565,500",0.0%,295,1,11,캐나다,캐나다,"(주)엣나인필름,㈜씨에이엔"
1060,시호,2020-02-27,"2,581,000",0.0%,295,6,30,한국,한국,"주식회사 마운틴픽쳐스,주식회사 블루필름웍스"
1060,트립 투 이탈리아,2015-06-04,"1,787,000",0.0%,295,16,90,영국,영국,찬란
1064,그을린 사랑,2011-07-21,"1,772,000",0.0%,294,1,21,캐나다,캐나다,(주)티캐스트
1065,우리를 갈라놓는 것들,2019-11-28,"2,034,000",0.0%,293,2,15,한국,한국,(주)엣나인필름
1065,인생의 조건,,"586,000",0.0%,293,1,8,미국,미국,
1067,산 파블로,,"594,000",0.0%,292,1,11,미국,미국,
1068,바람에 쓴 편지,,"580,000",0.0%,290,1,13,미국,미국,
1069,단지 세상의 끝,2017-01-18,"2,341,000",0.0%,288,3,28,캐나다,"캐나다,프랑스",(주)엣나인필름
1069,뉘른베르크의 재판,,"576,000",0.0%,288,1,12,미국,미국,
1071,모감보,,"574,000",0.0%,287,1,22,미국,미국,
1072,세트플레이,2020-12-10,"2,407,000",0.0%,286,16,102,한국,한국,"주식회사 블루필름웍스,(주)무빙픽쳐스컴퍼니"
1073,바닷마을 다이어리,2015-12-17,"1,940,000",0.0%,285,1,11,일본,일본,"주식회사 왓챠,(주)티캐스트"
1074,알라딘,1993-07-03,"1,973,000",0.0%,284,4,21,미국,미국,
1075,길고 긴 여름날,,"571,000",0.0%,283,1,12,미국,미국,
1075,마야,,"566,000",0.0%,283,1,9,이탈리아,"이탈리아,미국,프랑스",
1075,폭스캐처,2015-02-05,"2,166,500",0.0%,283,2,27,미국,미국,그린나래미디어(주)
1078,러브 앳,2019-11-27,"2,222,500",0.0%,282,2,18,프랑스,"프랑스,벨기에",(주)크리픽쳐스
1079,꿈,,"562,000",0.0%,281,1,9,한국,한국,
1079,82년생 박아라,,"1,739,000",0.0%,281,20,20,한국,한국,선셋 시네마
1081,갈채,,"560,000",0.0%,280,1,9,미국,미국,
1082,머리카락,2020-12-10,"2,505,670",0.0%,279,12,116,한국,한국,"목영이엔엠,(주)다자인소프트"
1082,나폴레옹과 데지레,,"563,000",0.0%,279,1,12,미국,미국,
1084,이브의 모든 것,,"776,000",0.0%,277,1,36,미국,미국,
1085,시마론,,"534,000",0.0%,275,1,6,,,
1085,서부 개척사,,"555,000",0.0%,275,1,6,미국,미국,
1087,인플루언서,2020-11-25,"2,649,400",0.0%,274,7,52,한국,한국,(주)인터오리진아이엔씨
1088,성월동화,1999-08-28,"1,637,000",0.0%,273,2,18,중국,중국,(주)영화사오원
1088,나는 네가 지난 여름에 한 일을 알고 있다,1998-06-06,"2,127,000",0.0%,273,6,32,미국,미국,
1088,리스본행 야간열차,2014-06-05,"2,086,500",0.0%,273,1,11,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트
1091,십개월의 미래,2021-10-14,"1,908,000",0.0%,272,1,6,한국,한국,그린나래미디어(주)
1092,하오의 연정,,"542,000",0.0%,271,1,13,미국,미국,
1093,조,2019-07-11,"1,621,000",0.0%,270,1,2,미국,미국,(주)팝엔터테인먼트
1093,전쟁과 평화,1977-09-27,"605,000",0.0%,270,1,7,미국,미국,
1093,포스트맨은 벨을 두번 울린다,,"540,000",0.0%,270,1,12,미국,미국,
1093,톡식 어벤져,2018-10-13,"4,760,000",0.0%,270,20,160,미국,미국,C 무비
1097,베라크루스,1971-02-13,"604,000",0.0%,269,1,23,미국,미국,
1097,이삭줍는 사람들과 나,,"2,002,000",0.0%,269,1,17,프랑스,프랑스,(주)영화사 안다미로
1097,젊은 모녀,2020-09-10,"1,562,000",0.0%,269,20,20,한국,한국,(주)소나무픽쳐스
1100,나무없는 산,2009-08-27,"1,018,000",0.0%,268,1,9,한국,한국,CJ ENM
1100,슬픔이여 안녕,,"488,000",0.0%,268,1,12,미국,미국,
1100,종횡사해,1991-02-14,"1,629,000",0.0%,268,3,16,홍콩,홍콩,
1100,습한 계절,,"1,621,500",0.0%,268,1,5,중국,중국,
1104,"노래하는 여자, 노래하지 않는 여자",,"1,681,000",0.0%,266,1,21,프랑스,"프랑스,벨기에",(주)영화사 안다미로
1104,하녀,1960-11-03,"1,419,000",0.0%,266,1,22,한국,한국,
1104,타임 머신,,"542,000",0.0%,266,1,18,미국,미국,
1104,아가씨 손길을 부드럽게,,"532,000",0.0%,266,1,16,프랑스,"프랑스,이탈리아",
1104,헤어졌을때와 만났을때,,"532,000",0.0%,266,1,14,미국,미국,
1109,로코와 그의 형제들,,"540,000",0.0%,265,1,6,이탈리아,"이탈리아,프랑스",
1109,인디애니페스트2020 새벽비행2,,"1,584,000",0.0%,265,2,5,한국,한국,
1111,미녀와 야수,1992-07-04,"1,833,500",0.0%,264,1,8,미국,미국,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜"
1111,족구왕,2014-08-21,"1,808,500",0.0%,264,11,108,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1113,비행사의 아내,,"1,956,000",0.0%,262,1,7,프랑스,프랑스,
1113,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션B,,"1,048,000",0.0%,262,2,3,한국,한국,
1113,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션D,,"1,048,000",0.0%,262,2,3,한국,한국,
1113,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션C,,"1,048,000",0.0%,262,2,3,한국,한국,
1113,허슬러,2019-11-27,"1,730,000",0.0%,262,5,55,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
1113,그늘과 양지,,"524,000",0.0%,262,1,25,미국,미국,
1119,오두막,2017-04-20,"1,338,000",0.0%,261,1,6,미국,미국,판씨네마(주)
1120,용감한 래시,,"533,000",0.0%,259,1,14,미국,미국,
1121,모퉁이 가게,,"516,000",0.0%,258,1,9,미국,미국,
1121,리틀 걸,,"1,480,000",0.0%,258,1,4,프랑스,프랑스,
1123,파피차,,"257,000",0.0%,257,2,4,프랑스,프랑스,주식회사 왓챠
1123,밤의 문이 열린다,2019-08-15,"2,088,100",0.0%,257,3,41,한국,한국,"무브먼트,영화배급협동조합 씨네소파"
1125,애프터 웨딩,2008-04-17,"1,750,000",0.0%,256,2,30,덴마크,"덴마크,스웨덴","(주)영화사 진진,(주)액티버스엔터테인먼트"
1125,대통령의 7시간,2019-11-14,"1,992,000",0.0%,256,4,55,한국,한국,"(주)씨네포트,주식회사 마운틴픽쳐스"
1125,본 투 비 블루,2016-06-09,"1,755,000",0.0%,256,2,24,캐나다,"캐나다,영국,미국",그린나래미디어(주)
1128,오명,,"1,760,000",0.0%,255,1,11,미국,미국,
1129,박쥐,2009-04-30,"2,281,000",0.0%,254,1,6,한국,"한국,미국,호주",CJ ENM
1129,뮤지컬 버드나무에 부는 바람,2020-10-07,"4,476,500",0.0%,254,11,123,영국,영국,C 무비
1131,표류자들,,"253,000",0.0%,253,3,11,스웨덴,"스웨덴,덴마크,독일,미국",
1132,사물의 상태,,"1,706,000",0.0%,252,1,11,서독,서독,
1132,참한 누나,2020-02-19,"1,323,000",0.0%,252,19,19,한국,한국,(주)소나무픽쳐스
1132,이타미 준의 바다,2019-08-15,"1,894,000",0.0%,252,1,7,한국,한국,(주)영화사 진진
1132,아이 킬드 마이 마더,2015-01-15,"2,086,500",0.0%,252,1,11,캐나다,캐나다,(주)엣나인필름
1136,콜드 워,2019-02-07,"1,793,400",0.0%,251,2,19,폴란드,폴란드,아이 엠
1136,벽안의 나비부인,,"502,000",0.0%,251,1,8,미국,미국,
1138,얼굴들,,"1,725,000",0.0%,250,1,12,미국,미국,
1138,여인들,,"1,250,000",0.0%,250,1,1,스위스,스위스,
1138,SISFF2020 해외경쟁 5: 내가 숨쉬는 공기,,"1,250,000",0.0%,250,1,1,기타,기타,
1141,미스테리 트레인,,"1,994,500",0.0%,249,1,10,일본,"일본,미국",(주)영화사 안다미로
1142,호흡,2019-12-19,"1,227,000",0.0%,246,6,61,한국,한국,(주)영화사 그램
1143,007 살인번호,,"520,000",0.0%,245,2,16,영국,영국,
1143,어떤 휴가,,"525,000",0.0%,245,1,9,미국,미국,
1145,언세틀드,,"1,336,000",0.0%,244,1,3,미국,"미국,기타,캐나다,남아프리카공화국",
1145,살아남은 사람들,2021-02-10,"1,726,000",0.0%,244,2,12,헝가리,헝가리,알토미디어(주)
1145,엄마와 딸,2020-01-30,"1,183,000",0.0%,244,20,20,한국,한국,(주)케이알씨지
1145,과외 누나,2020-01-03,"1,183,000",0.0%,244,20,20,한국,한국,(주)케이알씨지
1145,누드모델의 목적,2020-04-03,"1,183,000",0.0%,244,10,20,한국,한국,(주)케이알씨지
1145,환각섹스,2020-04-03,"1,183,000",0.0%,244,10,20,한국,한국,(주)케이알씨지
1145,여동생의 사생활,2020-02-14,"1,183,000",0.0%,244,16,20,한국,한국,(주)케이알씨지
1145,아스테릭스: 마법 물약의 비밀,2019-12-12,"1,244,000",0.0%,244,3,10,프랑스,프랑스,(주)박수엔터테인먼트
1153,"시, 나리오",2020-07-02,"1,928,000",0.0%,243,18,102,한국,한국,(주)노바이앤티
1154,여름이야기,1998-06-13,"1,826,000",0.0%,242,1,5,프랑스,프랑스,(주)영화사 안다미로
1154,블라인드 파트너,2020-03-19,"1,181,000",0.0%,242,18,18,한국,한국,(주)케이알씨지
1154,스폰서 X,2020-03-27,"1,181,000",0.0%,242,18,18,한국,한국,(주)케이알씨지
1154,족벌 두 신문 이야기,2021-01-01,"1,936,000",0.0%,242,2,6,한국,한국,(주)엣나인필름
1158,비류,,"482,000",0.0%,241,1,9,미국,미국,
1158,새엄마의 목적,2020-03-19,"1,180,000",0.0%,241,17,17,한국,한국,(주)케이알씨지
1158,개를 훔치는 완벽한 방법,2014-12-31,"1,606,500",0.0%,241,13,79,한국,한국,"(주)리틀빅픽쳐스,(주)대명문화공장"
1161,붉은 눈,2020-12-24,"1,200,000",0.0%,240,5,12,일본,일본,(주)미디어캐슬
1161,크롤,2019-11-27,"1,872,000",0.0%,240,1,10,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
1163,황금팔을 가진 사나이,,"444,000",0.0%,239,1,10,미국,미국,
1164,모차르트 브라더스,,"238,000",0.0%,238,2,12,스웨덴,스웨덴,
1165,고백,2011-03-31,"1,741,000",0.0%,237,2,9,일본,일본,(주)미로비젼
1165,그 여름 가장 조용한 바다,2004-08-13,"1,751,000",0.0%,237,1,3,일본,일본,"(주)영화사 진진,(주)스폰지이엔티"
1165,언노운 걸,2017-05-03,"1,828,000",0.0%,237,4,21,벨기에,"벨기에,프랑스",오드
1168,영웅,,"1,416,000",0.0%,236,1,2,기타,"기타,프랑스,포르투갈",
1168,그왈루의 여정,,"1,416,000",0.0%,236,1,2,기타,기타,
1168,베이비 마마스,,"1,416,000",0.0%,236,1,2,남아프리카공화국,남아프리카공화국,
1168,럭키 원,,"236,000",0.0%,236,3,12,스웨덴,스웨덴,
1172,기인들,,"616,000",0.0%,234,1,8,미국,미국,
1172,연연풍진,,"1,703,000",0.0%,234,1,6,대만,대만,
1172,제리 맥과이어,1997-02-01,"2,111,000",0.0%,234,1,10,미국,미국,(주)피터팬픽쳐스
1172,보름달이 뜨는 밤,,"1,688,000",0.0%,234,1,7,프랑스,프랑스,
1176,친절한 금자씨,2005-07-29,"2,023,400",0.0%,233,1,6,한국,한국,CJ ENM
1177,코리안시네마 단편 1 - 제21회 전주국제영화제,,"1,486,500",0.0%,232,1,5,한국,한국,
1178,천년여우 구미호,2020-12-03,"957,000",0.0%,231,11,56,한국,한국,(주)케이알씨지
1179,분노의 강,,"460,000",0.0%,230,1,12,미국,미국,
1179,홈리스,2022-09-15,"1,648,000",0.0%,230,1,7,한국,한국,그린나래미디어(주)
1179,마타레스,,"1,380,000",0.0%,230,1,2,기타,기타,
1179,로드 투 카불,,"1,380,000",0.0%,230,1,2,모로코,모로코,
1179,선시티에서의 10일,,"1,380,000",0.0%,230,1,2,나이지리아,나이지리아,
1179,2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션A,,"920,000",0.0%,230,2,3,한국,한국,
1179,오프닝 나이트,,"1,586,000",0.0%,230,2,10,미국,미국,
1186,님포매니악 감독판 볼륨1,,"2,306,860",0.0%,229,1,4,덴마크,덴마크,
1187,내 것이 더 좋아,,"1,180,000",0.0%,228,2,3,한국,한국,
1187,극장판 쿠로코의 농구 라스트 게임,2017-04-27,"2,276,280",0.0%,228,7,30,일본,일본,(주)박수엔터테인먼트
1187,마농 레스코,2020-08-03,"6,274,150",0.0%,228,10,58,이탈리아,이탈리아,일미디어
1187,걸어도 걸어도,2009-06-18,"1,456,000",0.0%,228,1,11,일본,일본,(주)영화사 진진
1187,매치 포인트,2006-04-13,"1,803,000",0.0%,228,1,10,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM"
1187,복수는 나의 것,2002-03-28,"2,007,000",0.0%,228,1,6,한국,한국,CJ ENM
1193,미국인 친구,,"1,482,000",0.0%,227,1,10,서독,"서독,프랑스",
1193,엽문,2009-04-16,"1,336,500",0.0%,227,3,23,홍콩,홍콩,"(주)제이앤씨미디어그룹,CJ ENM"
1195,시에라 마드레의 보물,,"452,000",0.0%,226,1,9,미국,미국,
1195,지옥화,1958-04-20,"452,000",0.0%,226,1,16,한국,한국,
1197,에덴의 동쪽,1973-02-22,"450,000",0.0%,225,1,21,미국,미국,
1197,가스등,,"450,000",0.0%,225,1,9,미국,미국,
1199,도쿄가,,"1,529,000",0.0%,224,1,9,서독,서독,
1199,사랑하는 시바여 돌아오라,,"448,000",0.0%,224,1,9,미국,미국,
